Year-Month,Category,Subcategory,State,Region,Year,Month_Number,Price per Unit,Units Sold,Total Sales,Profit per Unit,Operating Margin,Total Operating Profit
2021-11,Apparel,Men's,Mississippi,South,6063,33,205.0,680,48396,81.8,1.2,18201.3
2021-11,Apparel,Men's,Missouri,Midwest,4042,22,88.0,381,16982,36.38883333333333,0.83,6396.49
2021-11,Apparel,Men's,New Hampshire,Northeast,6063,33,205.0,477,33915,72.38,1.06,11091.18
2021-11,Apparel,Men's,New Jersey,Northeast,4042,22,115.0,284,16745,42.2,0.74,5477.8
2021-11,Apparel,Men's,New Mexico,West,6063,33,189.0,619,40669,69.58,1.1099999999999999,13724.18
2021-11,Apparel,Men's,New York,Northeast,4042,22,127.0,704,45298,50.64999999999999,0.7999999999999999,16809.1
2021-11,Apparel,Men's,North Carolina,Southeast,4042,22,147.0,788,58611,61.53,0.84,22156.89
2021-11,Apparel,Men's,North Dakota,Midwest,4042,22,115.0,194,11420,45.75,0.7999999999999999,4239.0
2021-11,Apparel,Men's,Ohio,Midwest,4042,22,156.0,613,48488,65.24000000000001,0.84,18439.12
2021-11,Apparel,Men's,Oklahoma,South,6063,33,206.0,437,31192,85.03999999999999,1.24,11937.579999999998
2021-11,Apparel,Men's,Oregon,West,6063,33,193.0,681,46673,89.72,1.4000000000000001,20160.92
2021-11,Apparel,Men's,Pennsylvania,Northeast,30315,165,807.0,881,50251,301.5872,5.63,17730.309999999998
2021-11,Apparel,Men's,Rhode Island,Northeast,6063,33,161.0,280,15675,57.71,1.0699999999999998,5138.47
2021-11,Apparel,Men's,South Carolina,Southeast,4042,22,136.0,921,63686,55.519999999999996,0.82,23842.42
2021-11,Apparel,Men's,South Dakota,Midwest,4042,22,119.0,195,11655,48.14,0.8099999999999999,4371.3
2021-11,Apparel,Men's,Utah,West,6063,33,107.0,564,20993,43.75,1.22,7947.73
2021-11,Apparel,Men's,Vermont,Northeast,6063,33,187.0,446,29160,77.5,1.24,11192.0
2021-11,Apparel,Men's,Virginia,Southeast,6063,33,204.0,672,47594,94.79,1.3900000000000001,20557.690000000002
2021-11,Apparel,Men's,West Virginia,Northeast,4042,22,127.0,378,24336,58.86,0.93,10363.08
2021-11,Apparel,Men's,Wisconsin,Midwest,4042,22,118.0,256,15248,65.96000000000001,1.12,8013.76
2021-11,Apparel,Men's,Wyoming,West,4042,22,106.0,618,33418,37.41,0.71,10827.63
2021-11,Apparel,Women's,Alaska,West,4042,22,154.0,476,37474,55.08,0.72,12139.08
2021-11,Apparel,Women's,Arizona,West,6063,33,154.0,676,37065,46.269999999999996,0.9,10162.65
2021-11,Apparel,Women's,Arkansas,South,6063,33,201.0,702,49446,92.54,1.3800000000000001,21246.48
2021-11,Apparel,Women's,Connecticut,Northeast,6063,33,189.0,561,36897,76.27,1.21,13919.029999999999
2021-11,Apparel,Women's,Delaware,Northeast,4042,22,134.0,473,32522,63.2,0.9500000000000001,13949.6
2021-11,Apparel,Women's,Florida,Southeast,6063,33,242.0,960,81000,124.24000000000001,1.54,39053.880000000005
2021-11,Apparel,Women's,Georgia,Southeast,6063,33,181.0,756,48532,53.589999999999996,0.8899999999999999,13227.88
2021-11,Apparel,Women's,Hawaii,West,4042,22,172.0,640,56480,78.64,0.92,23969.6
2021-11,Apparel,Women's,Idaho,West,6063,33,179.0,982,60788,108.05000000000001,1.81,35061.44
2021-11,Apparel,Women's,Indiana,Midwest,4042,22,125.99999999999999,441,28300,58.938857142857145,0.9400000000000001,12097.140000000001
2021-11,Apparel,Women's,Iowa,Midwest,4042,22,123.99999999999999,347,22122,56.67854545454546,0.92,9358.560000000001
2021-11,Apparel,Women's,Kansas,Midwest,4042,22,148.0,438,32674,59.83,0.8099999999999999,12142.54
2021-11,Apparel,Women's,Kentucky,Southeast,4042,22,136.0,355,24530,63.64,0.9400000000000001,10551.2
2021-11,Apparel,Women's,Louisiana,South,6063,33,230.0,954,76614,94.87,1.24,29338.32
2021-11,Apparel,Women's,Maine,Northeast,16168,88,448.0,1358,77970,206.31,3.6900000000000004,33096.97
2021-11,Apparel,Women's,Maryland,Northeast,4042,22,126.99999999999999,288,18530,46.15866666666666,0.73,6066.78
2021-11,Apparel,Women's,Massachusetts,Northeast,6063,33,182.0,571,36676,66.6,1.0999999999999999,12238.8
2021-11,Apparel,Women's,Michigan,Midwest,4042,22,123.99999999999999,794,50595,76.45912,1.2400000000000002,29223.190000000002
2021-11,Apparel,Women's,Mississippi,South,6063,33,194.0,851,58687,108.05000000000001,1.6800000000000002,31125.1
2021-11,Apparel,Women's,Missouri,Midwest,4042,22,97.99999999999999,508,25183,55.23875,1.13,13265.42
2021-11,Apparel,Women's,New Hampshire,Northeast,6063,33,219.0,636,48368,89.66999999999999,1.23,18453.76
2021-11,Apparel,Women's,New Jersey,Northeast,4042,22,123.99999999999999,416,26493,57.26876923076924,0.93,11295.17
2021-11,Apparel,Women's,New Mexico,West,6063,33,203.0,810,57100,63.63,0.94,16162.2
2021-11,Apparel,Women's,New York,Northeast,4042,22,138.0,826,57468,78.52000000000001,1.1400000000000001,30409.52
2021-11,Apparel,Women's,North Carolina,Southeast,4042,22,147.0,935,69495,83.58000000000001,1.1400000000000001,36864.3
2021-11,Apparel,Women's,North Dakota,Midwest,4042,22,124.99999999999999,315,20149,56.5984,0.91,8488.6
2021-11,Apparel,Women's,Ohio,Midwest,4042,22,154.0,742,58358,87.36,1.1400000000000001,30909.12
2021-11,Apparel,Women's,Oklahoma,South,6063,33,207.0,608,43365,91.80000000000001,1.33,18332.4
2021-11,Apparel,Women's,Oregon,West,6063,33,209.0,864,64069,75.53,1.0899999999999999,21191.73
2021-11,Apparel,Women's,Pennsylvania,Northeast,30315,165,763.0,1842,100796,260.01,5.08,31856.38
2021-11,Apparel,Women's,Rhode Island,Northeast,6063,33,171.0,435,26312,77.43854545454546,1.36,11231.92
2021-11,Apparel,Women's,South Carolina,Southeast,4042,22,149.0,1031,77119,84.12,1.13,40541.22
2021-11,Apparel,Women's,South Dakota,Midwest,4042,22,125.99999999999999,315,20214,56.498400000000004,0.9,8482.1
2021-11,Apparel,Women's,Utah,West,6063,33,122.99999999999999,721,30638,69.69888888888889,1.7000000000000002,16324.35
2021-11,Apparel,Women's,Vermont,Northeast,6063,33,202.0,597,42001,93.89,1.4,18166.519999999997
2021-11,Apparel,Women's,Virginia,Southeast,6063,33,214.0,875,65586,73.4,1.03,21095.2
2021-11,Apparel,Women's,West Virginia,Northeast,4042,22,134.0,500,34400,60.64,0.91,14464.0
2021-11,Apparel,Women's,Wisconsin,Midwest,4042,22,125.99999999999999,375,24074,57.108666666666664,0.91,10132.85
2021-11,Apparel,Women's,Wyoming,West,4042,22,115.0,736,43355,36.45,0.64,12078.45
2021-11,Athletic Footwear,Men's,Alaska,West,4042,22,124.00000000000001,381,24279,49.89,0.81,9023.34
2021-11,Athletic Footwear,Men's,Arizona,West,6063,33,134.0,835,39206,61.78,1.3900000000000001,16927.420000000002
2021-11,Athletic Footwear,Men's,Arkansas,South,6063,33,40.000000000000014,585,8217,16.869999999999997,1.27,3162.6699999999996
2021-11,Athletic Footwear,Men's,Connecticut,Northeast,6063,33,143.0,489,24669,65.54,1.3800000000000001,10614.78
2021-11,Athletic Footwear,Men's,Delaware,Northeast,4042,22,108.0,410,22380,43.629999999999995,0.8099999999999999,8328.55
2021-11,Athletic Footwear,Men's,Florida,Southeast,6063,33,160.0,1106,62076,50.24,0.95,17491.32
2021-11,Athletic Footwear,Men's,Georgia,Southeast,6063,33,158.0,932,51894,72.92,1.3800000000000001,22456.760000000002
2021-11,Athletic Footwear,Men's,Hawaii,West,4042,22,116.0,768,45408,29.919999999999998,0.52,10210.56
2021-11,Athletic Footwear,Men's,Idaho,West,6063,33,95.0,1087,35917,42.68,1.3499999999999999,15279.88
2021-11,Athletic Footwear,Men's,Indiana,Midwest,4042,22,68.0,423,14609,32.150000000000006,0.9500000000000001,6328.7
2021-11,Athletic Footwear,Men's,Iowa,Midwest,4042,22,67.0,347,11929,27.93,0.84,4497.71
2021-11,Athletic Footwear,Men's,Kansas,Midwest,4042,22,29.000000000000014,347,5133,12.25,0.85,1947.75
2021-11,Athletic Footwear,Men's,Kentucky,Southeast,4042,22,79.0,347,13808,32.33,0.82,5169.759999999999
2021-11,Athletic Footwear,Men's,Louisiana,South,6063,33,122.00000000000001,1134,48160,56.29,1.39,20871.199999999997
2021-11,Athletic Footwear,Men's,Maine,Northeast,16168,88,399.0,1248,62894,167.35,3.37,23870.26
2021-11,Athletic Footwear,Men's,Maryland,Northeast,4042,22,95.0,226,11045,38.65,0.82,4141.15
2021-11,Athletic Footwear,Men's,Massachusetts,Northeast,6063,33,147.0,492,25260,53.379999999999995,1.0899999999999999,8437.2
2021-11,Athletic Footwear,Men's,Michigan,Midwest,4042,22,87.00000000000001,645,28590,41.099999999999994,0.95,12349.5
2021-11,Athletic Footwear,Men's,Mississippi,South,6063,33,53.000000000000014,720,13401,20.8,1.18,4969.8
2021-11,Athletic Footwear,Men's,Missouri,Midwest,4042,22,48.00000000000001,438,10774,19.1,0.7999999999999999,3973.3
2021-11,Athletic Footwear,Men's,New Hampshire,Northeast,6063,33,169.0,537,31989,76.30000000000001,1.35,13668.36
2021-11,Athletic Footwear,Men's,New Jersey,Northeast,4042,22,96.0,355,17430,40.04,0.84,6615.7
2021-11,Athletic Footwear,Men's,New Mexico,West,6063,33,168.0,930,55770,76.78,1.37,23784.6
2021-11,Athletic Footwear,Men's,New York,Northeast,4042,22,99.00000000000001,762,37938,41.51,0.84,14389.619999999999
2021-11,Athletic Footwear,Men's,North Carolina,Southeast,4042,22,67.0,845,28990,27.29,0.82,10895.3
2021-11,Athletic Footwear,Men's,North Dakota,Midwest,4042,22,76.0,323,12628,28.2,0.75,4182.6
2021-11,Athletic Footwear,Men's,Ohio,Midwest,4042,22,49.000000000000014,640,15860,19.549999999999997,0.7999999999999999,5887.0
2021-11,Athletic Footwear,Men's,Oklahoma,South,6063,33,40.000000000000014,474,6648,16.01,1.2,2489.52
2021-11,Athletic Footwear,Men's,Oregon,West,6063,33,135.0,1047,49334,55.93,1.24,18969.86
2021-11,Athletic Footwear,Men's,Pennsylvania,Northeast,30315,165,736.0,1663,87989,281.46,5.72,31880.61
2021-11,Athletic Footwear,Men's,Rhode Island,Northeast,6063,33,136.0,362,17108,55.0,1.22,6484.799999999999
2021-11,Athletic Footwear,Men's,South Carolina,Southeast,4042,22,89.00000000000001,938,42022,35.55,0.7999999999999999,15534.9
2021-11,Athletic Footwear,Men's,South Dakota,Midwest,4042,22,86.0,313,13833,30.31,0.71,4434.03
2021-11,Athletic Footwear,Men's,Utah,West,6063,33,54.00000000000001,644,12064,21.66,1.2,4536.16
2021-11,Athletic Footwear,Men's,Vermont,Northeast,6063,33,162.0,504,28561,81.93,1.52,13615.84
2021-11,Athletic Footwear,Men's,Virginia,Southeast,6063,33,131.0,1040,47957,53.11,1.21,18047.25
2021-11,Athletic Footwear,Men's,West Virginia,Northeast,4042,22,68.0,445,15385,31.490000000000002,0.93,6561.55
2021-11,Athletic Footwear,Men's,Wisconsin,Midwest,4042,22,67.0,378,12996,27.29,0.82,4848.119999999999
2021-11,Athletic Footwear,Men's,Wyoming,West,4042,22,87.0,742,32889,31.56,0.73,10778.52
2021-11,Athletic Footwear,Women's,Alaska,West,4042,22,127.00000000000001,390,25080,39.81,0.63,6995.4
2021-11,Athletic Footwear,Women's,Arizona,West,6063,33,120.0,564,23694,49.349999999999994,1.24,9054.78
2021-11,Athletic Footwear,Women's,Arkansas,South,6063,33,147.0,612,31432,65.53999999999999,1.34,13338.619999999999
2021-11,Athletic Footwear,Women's,Connecticut,Northeast,6063,33,144.0,438,22362,51.93,1.0899999999999999,7415.1900000000005
2021-11,Athletic Footwear,Women's,Delaware,Northeast,4042,22,106.0,384,20784,49.03,0.93,8870.52
2021-11,Athletic Footwear,Women's,Florida,Southeast,6063,33,176.0,820,50090,63.0,1.0699999999999998,16594.6
2021-11,Athletic Footwear,Women's,Georgia,Southeast,6063,33,143.0,656,33096,65.54,1.3800000000000001,14259.12
2021-11,Athletic Footwear,Women's,Hawaii,West,4042,22,125.00000000000001,504,32240,39.65,0.64,8933.6
2021-11,Athletic Footwear,Women's,Idaho,West,6063,33,157.0,730,40382,85.3,1.63,21051.56
2021-11,Athletic Footwear,Women's,Indiana,Midwest,4042,22,69.0,358,12447,29.25,0.85,4779.75
2021-11,Athletic Footwear,Women's,Iowa,Midwest,4042,22,69.0,252,8768,24.439999999999998,0.71,2824.88
2021-11,Athletic Footwear,Women's,Kansas,Midwest,4042,22,109.00000000000001,358,19607,45.17,0.83,7445.110000000001
2021-11,Athletic Footwear,Women's,Kentucky,Southeast,4042,22,107.0,252,13704,48.0,0.9,5752.0
2021-11,Athletic Footwear,Women's,Louisiana,South,6063,33,138.0,780,37200,62.4,1.3599999999999999,15852.0
2021-11,Athletic Footwear,Women's,Maine,Northeast,20210,110,437.0,921,42179,155.17,3.56,13644.36
2021-11,Athletic Footwear,Women's,Maryland,Northeast,4042,22,98.0,191,9468,39.58,0.8099999999999999,3530.2799999999997
2021-11,Athletic Footwear,Women's,Massachusetts,Northeast,6063,33,148.0,438,22691,45.82,0.9299999999999999,6383.39
2021-11,Athletic Footwear,Women's,Michigan,Midwest,4042,22,86.00000000000001,613,27033,35.839999999999996,0.84,10253.669999999998
2021-11,Athletic Footwear,Women's,Mississippi,South,6063,33,157.00000000000003,720,39897,71.54,1.37,17043.3
2021-11,Athletic Footwear,Women's,Missouri,Midwest,4042,22,48.00000000000001,413,10149,21.96,0.92,4302.48
2021-11,Athletic Footwear,Women's,New Hampshire,Northeast,6063,33,172.0,524,31467,59.72,1.04,10180.18
2021-11,Athletic Footwear,Women's,New Jersey,Northeast,4042,22,99.0,315,15685,46.95,0.9500000000000001,6751.75
2021-11,Athletic Footwear,Women's,New Mexico,West,6063,33,155.0,676,37265,63.25,1.23,14128.15
2021-11,Athletic Footwear,Women's,New York,Northeast,4042,22,97.00000000000001,719,35518,33.8,0.7,11332.2
2021-11,Athletic Footwear,Women's,North Carolina,Southeast,4042,22,115.00000000000003,813,47965,52.05,0.91,20172.15
2021-11,Athletic Footwear,Women's,North Dakota,Midwest,4042,22,79.0,222,8833,28.77,0.73,2888.19
2021-11,Athletic Footwear,Women's,Ohio,Midwest,4042,22,124.00000000000003,635,40465,55.5,0.9,16982.5
2021-11,Athletic Footwear,Women's,Oklahoma,South,6063,33,144.0,465,23730,66.95,1.4000000000000001,10232.1
2021-11,Athletic Footwear,Women's,Oregon,West,6063,33,145.0,730,37242,58.699999999999996,1.22,14118.27
2021-11,Athletic Footwear,Women's,Pennsylvania,Northeast,30315,165,686.0,840,41821,299.90999999999997,6.56,17337.149999999998
2021-11,Athletic Footwear,Women's,Rhode Island,Northeast,6063,33,134.0,326,15232,62.60000000000001,1.4000000000000001,6632.8
2021-11,Athletic Footwear,Women's,South Carolina,Southeast,4042,22,108.00000000000001,975,53175,38.760000000000005,0.72,17383.5
2021-11,Athletic Footwear,Women's,South Dakota,Midwest,4042,22,88.0,219,9767,32.42,0.74,3194.98
2021-11,Athletic Footwear,Women's,Utah,West,6063,33,54.00000000000001,612,11507,23.990000000000002,1.33,4876.17
2021-11,Athletic Footwear,Women's,Vermont,Northeast,6063,33,157.0,471,26157,64.88,1.24,9934.98
2021-11,Athletic Footwear,Women's,Virginia,Southeast,6063,33,143.0,707,35810,58.25,1.22,13504.74
2021-11,Athletic Footwear,Women's,West Virginia,Northeast,4042,22,78.0,416,16458,36.900000000000006,0.9500000000000001,7101.9
2021-11,Athletic Footwear,Women's,Wisconsin,Midwest,4042,22,68.0,290,10020,25.349999999999998,0.75,3327.75
2021-11,Athletic Footwear,Women's,Wyoming,West,4042,22,87.0,635,28170,36.33,0.84,10653.3
2021-11,Street Footwear,Men's,Alaska,West,4042,22,143.0,548,40239,58.89,0.8300000000000001,15170.970000000001
2021-11,Street Footwear,Men's,Arizona,West,6063,33,118.0,785,32820,47.269999999999996,1.2,12306.899999999998
2021-11,Street Footwear,Men's,Arkansas,South,6063,33,67.00000000000001,869,20350,30.28,1.36,8673.28
2021-11,Street Footwear,Men's,Connecticut,Northeast,6063,33,176.0,685,41884,77.93,1.33,17647.57
2021-11,Street Footwear,Men's,Delaware,Northeast,4042,22,125.0,585,37350,50.95,0.82,14044.5
2021-11,Street Footwear,Men's,Florida,Southeast,6063,33,148.0,982,50871,51.24,1.04,16448.42
2021-11,Street Footwear,Men's,Georgia,Southeast,6063,33,142.0,835,42090,63.129999999999995,1.33,17729.13
2021-11,Street Footwear,Men's,Hawaii,West,4042,22,106.0,683,36933,32.620000000000005,0.62,10200.21
2021-11,Street Footwear,Men's,Idaho,West,6063,33,95.0,1060,35112,44.56999999999999,1.4099999999999997,15274.56
2021-11,Street Footwear,Men's,Indiana,Midwest,4042,22,86.0,548,24167,38.90905882352941,0.91,10221.53
2021-11,Street Footwear,Men's,Iowa,Midwest,4042,22,86.0,512,22591,31.53925,0.74,7420.18
2021-11,Street Footwear,Men's,Kansas,Midwest,4042,22,48.000000000000014,572,14056,19.559999999999995,0.82,5256.32
2021-11,Street Footwear,Men's,Kentucky,Southeast,4042,22,98.0,548,27154,44.96,0.92,11570.08
2021-11,Street Footwear,Men's,Louisiana,South,6063,33,107.0,1032,38464,48.66,1.3699999999999999,16548.04
2021-11,Street Footwear,Men's,Maine,Northeast,16168,88,449.0,2488,140111,184.6479898989899,3.3,52683.149999999994
2021-11,Street Footwear,Men's,Maryland,Northeast,4042,22,118.0,438,26104,55.900000000000006,0.9500000000000001,11207.2
2021-11,Street Footwear,Men's,Massachusetts,Northeast,6063,33,176.0,608,37261,63.31,1.08,12383.08
2021-11,Street Footwear,Men's,Michigan,Midwest,4042,22,99.00000000000001,871,43354,55.870000000000005,1.13,22925.52
2021-11,Street Footwear,Men's,Mississippi,South,6063,33,80.00000000000001,994,27846,36.8,1.3800000000000001,11958.64
2021-11,Street Footwear,Men's,Missouri,Midwest,4042,22,69.0,650,22600,31.34,0.91,9601.0
2021-11,Street Footwear,Men's,New Hampshire,Northeast,6063,33,202.0,716,50497,91.41,1.36,21496.81
2021-11,Street Footwear,Men's,New Jersey,Northeast,4042,22,119.0,508,30372,49.32,0.83,11458.56
2021-11,Street Footwear,Men's,New Mexico,West,6063,33,165.0,886,50552,68.69,1.25,19488.72
2021-11,Street Footwear,Men's,New York,Northeast,4042,22,116.0,992,58652,57.8,1.0,27608.6
2021-11,Street Footwear,Men's,North Carolina,Southeast,4042,22,89.0,1040,46585,42.2,0.9500000000000001,20053.0
2021-11,Street Footwear,Men's,North Dakota,Midwest,4042,22,99.0,520,25879,41.999125,0.85,9939.65
2021-11,Street Footwear,Men's,Ohio,Midwest,4042,22,69.0,844,29371,31.68,0.92,12437.92
2021-11,Street Footwear,Men's,Oklahoma,South,6063,33,64.00000000000001,774,17590,29.46,1.3800000000000001,7570.5
2021-11,Street Footwear,Men's,Oregon,West,6063,33,123.0,938,39947,48.56999999999999,1.18,14947.97
2021-11,Street Footwear,Men's,Pennsylvania,Northeast,30315,165,783.0,3814,209159,456.93,8.74,116793.07
2021-11,Street Footwear,Men's,Rhode Island,Northeast,6063,33,155.0,550,30425,64.75,1.26,11674.25
2021-11,Street Footwear,Men's,South Carolina,Southeast,4042,22,105.0,1203,64775,53.25,1.02,30816.75
2021-11,Street Footwear,Men's,South Dakota,Midwest,4042,22,108.0,504,27511,45.219125000000005,0.84,10400.529999999999
2021-11,Street Footwear,Men's,Utah,West,6063,33,81.0,864,24451,35.96,1.33,10321.4
2021-11,Street Footwear,Men's,Vermont,Northeast,6063,33,188.0,716,47124,96.9,1.5499999999999998,22793.4
2021-11,Street Footwear,Men's,Virginia,Southeast,6063,33,121.0,903,38267,49.769999999999996,1.24,14586.39
2021-11,Street Footwear,Men's,West Virginia,Northeast,4042,22,89.0,567,25397,40.879111111111115,0.92,10776.560000000001
2021-11,Street Footwear,Men's,Wisconsin,Midwest,4042,22,86.0,504,22263,31.12925,0.73,7233.219999999999
2021-11,Street Footwear,Men's,Wyoming,West,4042,22,108.0,968,52804,59.83,1.1099999999999999,27672.94
2021-11,Street Footwear,Women's,Alaska,West,4042,22,124.00000000000001,413,26287,39.260000000000005,0.64,7339.93
2021-11,Street Footwear,Women's,Arizona,West,6063,33,122.0,604,25587,48.86,1.2,9627.33
2021-11,Street Footwear,Women's,Arkansas,South,6063,33,67.00000000000001,512,12008,29.900000000000002,1.34,5089.04
2021-11,Street Footwear,Women's,Connecticut,Northeast,6063,33,142.0,478,24013,52.769999999999996,1.1199999999999999,8075.46
2021-11,Street Footwear,Women's,Delaware,Northeast,4042,22,107.0,406,22072,48.52,0.91,9320.720000000001
2021-11,Street Footwear,Women's,Florida,Southeast,6063,33,152.0,845,44278,54.510000000000005,1.08,14673.25
2021-11,Street Footwear,Women's,Georgia,Southeast,6063,33,148.0,685,35240,60.23,1.22,13361.949999999999
2021-11,Street Footwear,Women's,Hawaii,West,4042,22,105.0,548,29525,33.75,0.65,8303.75
2021-11,Street Footwear,Women's,Idaho,West,6063,33,160.0,960,53520,72.96,1.3599999999999999,22802.399999999998
2021-11,Street Footwear,Women's,Indiana,Midwest,4042,22,67.0,351,12042,27.61,0.83,4551.66
2021-11,Street Footwear,Women's,Iowa,Midwest,4042,22,67.0,277,9524,24.580000000000002,0.74,3112.56
2021-11,Street Footwear,Women's,Kansas,Midwest,4042,22,48.000000000000014,275,6765,20.25,0.85,2557.5
2021-11,Street Footwear,Women's,Kentucky,Southeast,4042,22,86.0,277,12237,38.910000000000004,0.91,5151.87
2021-11,Street Footwear,Women's,Louisiana,South,6063,33,108.0,820,30946,49.559999999999995,1.38,13287.52
2021-11,Street Footwear,Women's,Maine,Northeast,20210,110,426.0,1212,53392,197.37,4.66,22816.989999999998
2021-11,Street Footwear,Women's,Maryland,Northeast,4042,22,99.0,218,10852,42.0,0.85,4151.0
2021-11,Street Footwear,Women's,Massachusetts,Northeast,6063,33,149.0,469,24379,44.95,0.9099999999999999,6751.45
2021-11,Street Footwear,Women's,Michigan,Midwest,4042,22,88.00000000000001,565,25185,32.849999999999994,0.75,8329.5
